sseqid,canonical_id,display_name,gbk_type,category,function_class,cassette_role,tier,verification_status,length_bp,organism_context
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_022,UNKNOWN_SIMILAR__CL_UNKNOWN_022,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,690,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_028,UNKNOWN_SIMILAR__CL_UNKNOWN_028,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1074,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_031,UNKNOWN_SIMILAR__CL_UNKNOWN_031,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,285,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_047,UNKNOWN_SIMILAR__CL_UNKNOWN_047,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1347,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_048,UNKNOWN_SIMILAR__CL_UNKNOWN_048,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,648,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_060,UNKNOWN_SIMILAR__CL_UNKNOWN_060,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,2643,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_061,UNKNOWN_SIMILAR__CL_UNKNOWN_061,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,549,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_082,UNKNOWN_SIMILAR__CL_UNKNOWN_082,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,453,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_150,UNKNOWN_SIMILAR__CL_UNKNOWN_150,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1177,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_151,UNKNOWN_SIMILAR__CL_UNKNOWN_151,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,648,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_152,UNKNOWN_SIMILAR__CL_UNKNOWN_152,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1177,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_153,UNKNOWN_SIMILAR__CL_UNKNOWN_153,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,668,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_172,UNKNOWN_SIMILAR__CL_UNKNOWN_172,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,225,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_175,UNKNOWN_SIMILAR__CL_UNKNOWN_175,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1338,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_262,UNKNOWN_SIMILAR__CL_UNKNOWN_262,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,378,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_265,UNKNOWN_SIMILAR__CL_UNKNOWN_265,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1026,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_286,UNKNOWN_SIMILAR__CL_UNKNOWN_286,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,537,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_287,UNKNOWN_SIMILAR__CL_UNKNOWN_287,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,129,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_288,UNKNOWN_SIMILAR__CL_UNKNOWN_288,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,126,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_295,UNKNOWN_SIMILAR__CL_UNKNOWN_295,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,717,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_329,UNKNOWN_SIMILAR__CL_UNKNOWN_329,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1949,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_330,UNKNOWN_SIMILAR__CL_UNKNOWN_330,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1176,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_348,UNKNOWN_SIMILAR__CL_UNKNOWN_348,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,567,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_378,UNKNOWN_SIMILAR__CL_UNKNOWN_378,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,1823,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_400,UNKNOWN_SIMILAR__CL_UNKNOWN_400,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3150,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_402,UNKNOWN_SIMILAR__CL_UNKNOWN_402,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3540,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_403,UNKNOWN_SIMILAR__CL_UNKNOWN_403,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3336,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_404,UNKNOWN_SIMILAR__CL_UNKNOWN_404,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,696,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_405,UNKNOWN_SIMILAR__CL_UNKNOWN_405,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3234,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_406,UNKNOWN_SIMILAR__CL_UNKNOWN_406,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3438,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_409,UNKNOWN_SIMILAR__CL_UNKNOWN_409,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,744,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_410,UNKNOWN_SIMILAR__CL_UNKNOWN_410,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,2538,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_411,UNKNOWN_SIMILAR__CL_UNKNOWN_411,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,2592,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_412,UNKNOWN_SIMILAR__CL_UNKNOWN_412,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3204,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_413,UNKNOWN_SIMILAR__CL_UNKNOWN_413,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,3204,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SIMILAR_CL_UNKNOWN_414,UNKNOWN_SIMILAR__CL_UNKNOWN_414,Similar,misc_feature,UNKNOWN,Similar,unknown,silver,unverified,2826,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SINORHIZOBIUM_CL__0bb547f4,UNKNOWN_SINORHIZOBIUM__CL_UNKNOWN_134,Sinorhizobium,misc_feature,UNKNOWN,Sinorhizobium,unknown,silver,unverified,4988,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SINORHIZOBIUM_CL__dccbf08a,UNKNOWN_SINORHIZOBIUM__CL_UNKNOWN_135,Sinorhizobium,misc_feature,UNKNOWN,Sinorhizobium,unknown,silver,unverified,1200,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SINORHIZOBIUM_CL__ee2a4647,UNKNOWN_SINORHIZOBIUM__CL_UNKNOWN_136,Sinorhizobium,misc_feature,UNKNOWN,Sinorhizobium,unknown,silver,unverified,1263,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SLHTA6_CL_UNKNOWN_498,UNKNOWN_SLHTA6__CL_UNKNOWN_498,Slhta6,misc_feature,UNKNOWN,Slhta6,unknown,silver,unverified,438,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SOURCE_CL_UNKNOWN_706,UNKNOWN_SOURCE__CL_UNKNOWN_706,Source,misc_feature,UNKNOWN,Source,unknown,silver,unverified,423,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SOURCE_CL_UNKNOWN_707,UNKNOWN_SOURCE__CL_UNKNOWN_707,Source,misc_feature,UNKNOWN,Source,unknown,silver,unverified,1263,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SPLIT_CL_UNKNOWN_296,UNKNOWN_SPLIT__CL_UNKNOWN_296,Split,misc_feature,UNKNOWN,Split,unknown,silver,unverified,5678,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SPLIT_CL_UNKNOWN_297,UNKNOWN_SPLIT__CL_UNKNOWN_297,Split,misc_feature,UNKNOWN,Split,unknown,silver,unverified,5678,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SPLIT_CL_UNKNOWN_298,UNKNOWN_SPLIT__CL_UNKNOWN_298,Split,misc_feature,UNKNOWN,Split,unknown,silver,unverified,5678,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SPLIT_CL_UNKNOWN_299,UNKNOWN_SPLIT__CL_UNKNOWN_299,Split,misc_feature,UNKNOWN,Split,unknown,silver,unverified,598,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SPLIT_CL_UNKNOWN_300,UNKNOWN_SPLIT__CL_UNKNOWN_300,Split,misc_feature,UNKNOWN,Split,unknown,silver,unverified,268,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STA_CL_UNKNOWN_578,UNKNOWN_STA__CL_UNKNOWN_578,Sta,misc_feature,UNKNOWN,Sta,unknown,silver,unverified,1001,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STAPHYLOCOCCUS_CL_3484dd9d,UNKNOWN_STAPHYLOCOCCUS__CL_UNKNOWN_326,Staphylococcus,misc_feature,UNKNOWN,Staphylococcus,unknown,silver,unverified,174,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STAPHYLOCOCCUS_CL_40bc3629,UNKNOWN_STAPHYLOCOCCUS__CL_UNKNOWN_327,Staphylococcus,misc_feature,UNKNOWN,Staphylococcus,unknown,silver,unverified,186,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STB_CL_UNKNOWN_294,UNKNOWN_STB__CL_UNKNOWN_294,Stb,misc_feature,UNKNOWN,Stb,unknown,silver,unverified,2628,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STUFFER_CL_UNKNOWN_611,UNKNOWN_STUFFER__CL_UNKNOWN_611,Stuffer,misc_feature,UNKNOWN,Stuffer,unknown,silver,unverified,391,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STUFFER_CL_UNKNOWN_652,UNKNOWN_STUFFER__CL_UNKNOWN_652,Stuffer,misc_feature,UNKNOWN,Stuffer,unknown,silver,unverified,1133,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_STUFFER_CL_UNKNOWN_653,UNKNOWN_STUFFER__CL_UNKNOWN_653,Stuffer,misc_feature,UNKNOWN,Stuffer,unknown,silver,unverified,954,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SUMO_GYRA_CBD_CL__d17657b5,UNKNOWN_SUMO_GYRA_CBD__CL_UNKNOWN_073,Sumo-Gyra-Cbd,misc_feature,UNKNOWN,Sumo-Gyra-Cbd,unknown,silver,unverified,315,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SUMO_GYRA_CBD_CL__f97d39d9,UNKNOWN_SUMO_GYRA_CBD__CL_UNKNOWN_074,Sumo-Gyra-Cbd,misc_feature,UNKNOWN,Sumo-Gyra-Cbd,unknown,silver,unverified,594,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SUMO_GYRA_CBD_CL__27783316,UNKNOWN_SUMO_GYRA_CBD__CL_UNKNOWN_075,Sumo-Gyra-Cbd,misc_feature,UNKNOWN,Sumo-Gyra-Cbd,unknown,silver,unverified,156,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SUPER_CL_UNKNOWN_258,UNKNOWN_SUPER__CL_UNKNOWN_258,Super,misc_feature,UNKNOWN,Super,unknown,silver,unverified,714,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SUPER_CL_UNKNOWN_569,UNKNOWN_SUPER__CL_UNKNOWN_569,Super,misc_feature,UNKNOWN,Super,unknown,silver,unverified,317,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SV40_CL_UNKNOWN_114,UNKNOWN_SV40__CL_UNKNOWN_114,Sv40,misc_feature,UNKNOWN,Sv40,unknown,silver,unverified,858,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SV40_CL_UNKNOWN_186,UNKNOWN_SV40__CL_UNKNOWN_186,Sv40,misc_feature,UNKNOWN,Sv40,unknown,silver,unverified,344,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SV40_CL_UNKNOWN_580,UNKNOWN_SV40__CL_UNKNOWN_580,Sv40,misc_feature,UNKNOWN,Sv40,unknown,silver,unverified,419,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SYNTER_MCS_CL_UNKNOWN_308,UNKNOWN_SYNTER_MCS__CL_UNKNOWN_308,Synter-Mcs,misc_feature,UNKNOWN,Synter-Mcs,unknown,silver,unverified,686,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SYNTER_MCS_CL_UNKNOWN_309,UNKNOWN_SYNTER_MCS__CL_UNKNOWN_309,Synter-Mcs,misc_feature,UNKNOWN,Synter-Mcs,unknown,silver,unverified,686,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SYNTER_MCS_CL_UNKNOWN_310,UNKNOWN_SYNTER_MCS__CL_UNKNOWN_310,Synter-Mcs,misc_feature,UNKNOWN,Synter-Mcs,unknown,silver,unverified,686,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_SYNTER_MCS_CL_UNKNOWN_311,UNKNOWN_SYNTER_MCS__CL_UNKNOWN_311,Synter-Mcs,misc_feature,UNKNOWN,Synter-Mcs,unknown,silver,unverified,720,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_T1_T1_CL_UNKNOWN_407,UNKNOWN_T1(+)T1(+__CL_UNKNOWN_407,T1(+)T1(+,misc_feature,UNKNOWN,T1(+)T1(+,unknown,silver,unverified,236,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_T1_T1_CL_UNKNOWN_408,UNKNOWN_T1(+)T1(+__CL_UNKNOWN_408,T1(+)T1(+,misc_feature,UNKNOWN,T1(+)T1(+,unknown,silver,unverified,208,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_T7PTAG_CL_UNKNOWN_068,UNKNOWN_T7PTAG__CL_UNKNOWN_068,T7Ptag,misc_feature,UNKNOWN,T7Ptag,unknown,silver,unverified,2798,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TA1054_CL_UNKNOWN_457,UNKNOWN_TA1054__CL_UNKNOWN_457,Ta1054,misc_feature,UNKNOWN,Ta1054,unknown,silver,unverified,993,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TA1055_CL_UNKNOWN_455,UNKNOWN_TA1055__CL_UNKNOWN_455,Ta1055,misc_feature,UNKNOWN,Ta1055,unknown,silver,unverified,167,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TA1055_CL_UNKNOWN_456,UNKNOWN_TA1055__CL_UNKNOWN_456,Ta1055,misc_feature,UNKNOWN,Ta1055,unknown,silver,unverified,788,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TA1057_CL_UNKNOWN_454,UNKNOWN_TA1057__CL_UNKNOWN_454,Ta1057,misc_feature,UNKNOWN,Ta1057,unknown,silver,unverified,520,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TAKEN_CL_UNKNOWN_588,UNKNOWN_TAKEN__CL_UNKNOWN_588,Taken,misc_feature,UNKNOWN,Taken,unknown,silver,unverified,2690,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TALEN_L_CL_UNKNOWN_063,UNKNOWN_TALEN_L__CL_UNKNOWN_063,Talen-L,misc_feature,UNKNOWN,Talen-L,unknown,silver,unverified,2388,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TANDEM_CL_UNKNOWN_610,UNKNOWN_TANDEM__CL_UNKNOWN_610,Tandem,misc_feature,UNKNOWN,Tandem,unknown,silver,unverified,360,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TAP_CL_UNKNOWN_166,UNKNOWN_TAP__CL_UNKNOWN_166,Tap,misc_feature,UNKNOWN,Tap,unknown,silver,unverified,525,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TARGET_CL_UNKNOWN_064,UNKNOWN_TARGET__CL_UNKNOWN_064,Target,misc_feature,UNKNOWN,Target,unknown,silver,unverified,1001,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TARGET_CL_UNKNOWN_197,UNKNOWN_TARGET__CL_UNKNOWN_197,Target,misc_feature,UNKNOWN,Target,unknown,silver,unverified,506,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TDNA_CL_UNKNOWN_603,UNKNOWN_TDNA__CL_UNKNOWN_603,Tdna,misc_feature,UNKNOWN,Tdna,unknown,silver,unverified,200,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TDNA_CL_UNKNOWN_604,UNKNOWN_TDNA__CL_UNKNOWN_604,Tdna,misc_feature,UNKNOWN,Tdna,unknown,silver,unverified,333,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TDT12_CL_UNKNOWN_044,UNKNOWN_TDT12__CL_UNKNOWN_044,Tdt12,misc_feature,UNKNOWN,Tdt12,unknown,silver,unverified,1541,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TEMPERATURE_CL_UNKNOWN_207,UNKNOWN_TEMPERATURE__CL_UNKNOWN_207,Temperature,misc_feature,UNKNOWN,Temperature,unknown,silver,unverified,741,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TEMPLATE_CL_UNKNOWN_415,UNKNOWN_TEMPLATE__CL_UNKNOWN_415,Template,misc_feature,UNKNOWN,Template,unknown,silver,unverified,134,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TERMINATOR_CL_UNKNOWN_116,UNKNOWN_TERMINATOR__CL_UNKNOWN_116,Terminator,misc_feature,UNKNOWN,Terminator,unknown,silver,unverified,241,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TERMINATOR_CL_UNKNOWN_191,UNKNOWN_TERMINATOR__CL_UNKNOWN_191,Terminator,misc_feature,UNKNOWN,Terminator,unknown,silver,unverified,388,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TERMINATOR_CL_UNKNOWN_193,UNKNOWN_TERMINATOR__CL_UNKNOWN_193,Terminator,misc_feature,UNKNOWN,Terminator,unknown,silver,unverified,130,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TERMINATOR_CL_UNKNOWN_301,UNKNOWN_TERMINATOR__CL_UNKNOWN_301,Terminator,misc_feature,UNKNOWN,Terminator,unknown,silver,unverified,160,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TERMINATOR_CL_UNKNOWN_302,UNKNOWN_TERMINATOR__CL_UNKNOWN_302,Terminator,misc_feature,UNKNOWN,Terminator,unknown,silver,unverified,150,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TEVP_CL_UNKNOWN_195,UNKNOWN_TEVP__CL_UNKNOWN_195,Tevp,misc_feature,UNKNOWN,Tevp,unknown,silver,unverified,705,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TGCDPK2A_CDNA_FRO_5eaaf1c6,UNKNOWN_TGCDPK2A_CDNA_FROM_EXON_2__CL_UNKNOWN_034,Tgcdpk2A Cdna From Exon 2,misc_feature,UNKNOWN,Tgcdpk2A_Cdna_From_Exon_2,unknown,silver,unverified,1373,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_THEEB_CL_UNKNOWN_268,UNKNOWN_THEEB__CL_UNKNOWN_268,Theeb,misc_feature,UNKNOWN,Theeb,unknown,silver,unverified,294,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_THIOREDOXIN_CL_UNKNOWN_041,UNKNOWN_THIOREDOXIN__CL_UNKNOWN_041,Thioredoxin,misc_feature,UNKNOWN,Thioredoxin,unknown,silver,unverified,327,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_THO1_CL_UNKNOWN_266,UNKNOWN_THO1__CL_UNKNOWN_266,Tho1,misc_feature,UNKNOWN,Tho1,unknown,silver,unverified,729,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TIF51_CL_UNKNOWN_618,UNKNOWN_TIF51__CL_UNKNOWN_618,Tif51,misc_feature,UNKNOWN,Tif51,unknown,silver,unverified,803,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TIF51_CL_UNKNOWN_619,UNKNOWN_TIF51__CL_UNKNOWN_619,Tif51,misc_feature,UNKNOWN,Tif51,unknown,silver,unverified,723,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TL3_CL_UNKNOWN_490,UNKNOWN_TL3__CL_UNKNOWN_490,Tl3,misc_feature,UNKNOWN,Tl3,unknown,silver,unverified,272,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TML_CL_UNKNOWN_678,UNKNOWN_TML__CL_UNKNOWN_678,Tml,misc_feature,UNKNOWN,Tml,unknown,silver,unverified,960,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TN7L_CL_UNKNOWN_446,UNKNOWN_TN7L__CL_UNKNOWN_446,Tn7L,misc_feature,UNKNOWN,Tn7L,unknown,silver,unverified,166,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TN7L_CL_UNKNOWN_465,UNKNOWN_TN7L__CL_UNKNOWN_465,Tn7L,misc_feature,UNKNOWN,Tn7L,unknown,silver,unverified,232,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TN7R_CL_UNKNOWN_447,UNKNOWN_TN7R__CL_UNKNOWN_447,Tn7R,misc_feature,UNKNOWN,Tn7R,unknown,silver,unverified,199,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TN7R_CL_UNKNOWN_466,UNKNOWN_TN7R__CL_UNKNOWN_466,Tn7R,misc_feature,UNKNOWN,Tn7R,unknown,silver,unverified,212,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TNPR_CL_UNKNOWN_422,UNKNOWN_TNPR__CL_UNKNOWN_422,Tnpr,misc_feature,UNKNOWN,Tnpr,unknown,silver,unverified,492,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TONB_DEPENDENT_CL_4e16240c,UNKNOWN_TONB_DEPENDENT__CL_UNKNOWN_174,Tonb-Dependent,misc_feature,UNKNOWN,Tonb-Dependent,unknown,silver,unverified,150,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TPCYA_CL_UNKNOWN_267,UNKNOWN_TPCYA__CL_UNKNOWN_267,Tpcya,misc_feature,UNKNOWN,Tpcya,unknown,silver,unverified,726,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRANSCRIPTION_CL__46d562e5,UNKNOWN_TRANSCRIPTION__CL_UNKNOWN_585,Transcription,misc_feature,UNKNOWN,Transcription,unknown,silver,unverified,869,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRANSCRIPTION_CL__a0e83464,UNKNOWN_TRANSCRIPTION__CL_UNKNOWN_704,Transcription,misc_feature,UNKNOWN,Transcription,unknown,silver,unverified,103,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRANSCRIPTION_CL__9e5f93c4,UNKNOWN_TRANSCRIPTION__CL_UNKNOWN_705,Transcription,misc_feature,UNKNOWN,Transcription,unknown,silver,unverified,103,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRANSCRIPTIONAL_C_3876d67b,UNKNOWN_TRANSCRIPTIONAL__CL_UNKNOWN_560,Transcriptional,misc_feature,UNKNOWN,Transcriptional,unknown,silver,unverified,154,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRP1_CL_UNKNOWN_383,UNKNOWN_TRP1__CL_UNKNOWN_383,Trp1,misc_feature,UNKNOWN,Trp1,unknown,silver,unverified,1501,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRYPANOSOMA_CL_UNKNOWN_103,UNKNOWN_TRYPANOSOMA__CL_UNKNOWN_103,Trypanosoma,misc_feature,UNKNOWN,Trypanosoma,unknown,silver,unverified,505,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRYPANOSOMA_CL_UNKNOWN_104,UNKNOWN_TRYPANOSOMA__CL_UNKNOWN_104,Trypanosoma,misc_feature,UNKNOWN,Trypanosoma,unknown,silver,unverified,318,u|n|k|n|o|w|n
SPLICIFY_NONCDS_UNKNOWN_TRYPANOSOMA_CL_UNKNOWN_106,UNKNOWN_TRYPANOSOMA__CL_UNKNOWN_106,Trypanosoma,misc_feature,UNKNOWN,Trypanosoma,unknown,silver,unverified,421,u|n|k|n|o|w|n
